Filename,filetype,y,duchenne,neutral,strong duchenne,6 only,polite
2017-01-07_11-22-41-332-W-T-JB123_openface.csv,W-T,True,0.007407407407407408,0.22962962962962963,0.0,0.6533333333333333,0.10962962962962963
2017-01-09_17-06-50-611-I-B-interrogator_openface.csv,I-B,False,0.13793103448275862,0.3708999158957107,0.027754415475189236,0.33978132884777124,0.12363330529857022
2017-01-09_17-06-50-611-W-B-BurnsIV_openface.csv,W-B,False,0.009259259259259259,0.9755892255892256,0.0,0.0,0.015151515151515152
2017-01-12_19-38-26-565-I-T-interrogator_openface.csv,I-T,True,0.11730769230769231,0.6307692307692307,0.05576923076923077,0.0,0.19615384615384615
2017-01-12_19-38-26-565-W-T-ROBOT136M_openface.csv,W-T,True,0.31086142322097376,0.0,0.2397003745318352,0.14606741573033707,0.30337078651685395
2017-01-13_10-05-15-634-I-T-beerhound_openface.csv,I-T,True,0.016073478760045924,0.8622273249138921,0.0,0.021814006888633754,0.09988518943742825
2017-01-13_10-05-15-634-W-T-dan1212_openface.csv,W-T,True,0.010273972602739725,0.2865296803652968,0.0,0.5570776255707762,0.1461187214611872
2017-01-13_10-15-21-96-I-T-interrogator_openface.csv,I-T,True,0.48367501898253606,0.0,0.009111617312072893,0.4160971905846621,0.09111617312072894
2017-01-13_10-15-21-96-W-T-waterlu3_openface.csv,W-T,True,0.026050420168067228,0.6403361344537815,0.0,0.25630252100840334,0.0773109243697479
2017-01-15_11-58-28-695-I-T-interrogator_openface.csv,I-T,True,0.05217391304347826,0.8144927536231884,0.0,0.034782608695652174,0.09855072463768116
2017-01-15_11-58-28-695-W-T-bobbie_openface.csv,W-T,True,0.0,0.6405529953917051,0.0,0.004608294930875576,0.3548387096774194
2017-01-19_21-44-30-30-I-B-smithj57_openface.csv,I-B,False,0.12085561497326203,0.253475935828877,0.07165775401069518,0.04171122994652406,0.5122994652406417
2017-01-19_21-44-30-30-W-B-bradymow_openface.csv,W-B,False,0.12340425531914893,0.01702127659574468,0.05702127659574468,0.005106382978723404,0.7974468085106383
2017-01-23_14-11-22-452-I-B-Mon23p2_openface.csv,I-B,False,0.3876611418047882,0.017495395948434623,0.02117863720073665,0.06077348066298342,0.5128913443830571
2017-01-23_14-11-22-452-W-B-Mon23p1_openface.csv,W-B,False,0.029465930018416207,0.860036832412523,0.058931860036832415,0.026703499079189688,0.024861878453038673
2017-01-23_14-22-31-901-I-T-Mon23p1_openface.csv,I-T,True,0.0019940179461615153,0.9491525423728814,0.005982053838484547,0.01694915254237288,0.0259222333000997
2017-01-23_14-22-31-901-W-T-Mon23p3_openface.csv,W-T,True,0.015952143569292122,0.8305084745762712,0.0259222333000997,0.01694915254237288,0.1106679960119641
2017-01-23_14-36-37-921-I-B-Mon23p2_openface.csv,I-B,False,0.8722513089005236,0.0,0.028272251308900525,0.09842931937172775,0.0010471204188481676
2017-01-23_14-36-37-921-W-B-Mon23p3_openface.csv,W-B,False,0.029958677685950414,0.8109504132231405,0.006198347107438017,0.007231404958677686,0.14566115702479338
2017-01-23_14-51-16-907-I-B-Mon23p1_openface.csv,I-B,False,0.01146384479717813,0.937389770723104,0.019400352733686066,0.006172839506172839,0.025573192239858905
2017-01-23_14-51-16-907-W-B-Mon23p2_openface.csv,W-B,False,0.517636684303351,0.026455026455026454,0.001763668430335097,0.2724867724867725,0.18165784832451498
2017-01-24_13-14-08-252-I-T-interrogator_openface.csv,I-T,True,0.004651162790697674,0.8930232558139535,0.04093023255813953,0.0009302325581395349,0.06046511627906977
2017-01-24_13-14-08-252-W-T-describer_openface.csv,W-T,True,0.05017605633802817,0.4022887323943662,0.0,0.12059859154929578,0.4269366197183099
2017-01-24_13-24-30-926-I-B-interrogator_openface.csv,I-B,False,0.20473372781065088,0.42011834319526625,0.004733727810650888,0.01893491124260355,0.3514792899408284
2017-01-24_13-24-30-926-W-B-describer_openface.csv,W-B,False,0.1519434628975265,0.6383981154299175,0.0176678445229682,0.024734982332155476,0.16725559481743227
2017-01-24_13-30-57-338-I-T-interrogator_openface.csv,I-T,True,0.12118226600985221,0.2246305418719212,0.0,0.14285714285714285,0.5113300492610837
2017-01-24_13-30-57-338-W-T-describer_openface.csv,W-T,True,0.0,0.9852941176470589,0.0,0.010784313725490196,0.00392156862745098
2017-01-24_13-39-49-946-I-T-interrogator_openface.csv,I-T,True,0.056103108415466264,0.6800606520090978,0.012130401819560273,0.20166793025018953,0.050037907505686124
2017-01-24_13-39-49-946-W-T-describer_openface.csv,W-T,True,0.08832335329341318,0.2971556886227545,0.0,0.025449101796407185,0.5890718562874252
2017-01-25_14-06-44-152-I-B-wed2_openface.csv,I-B,False,0.1388888888888889,0.21296296296296297,0.0,0.0,0.6481481481481481
2017-01-25_14-06-44-152-W-B-wed3_openface.csv,W-B,False,0.07381889763779527,0.7618110236220472,0.03937007874015748,0.015748031496062992,0.10925196850393701
2017-01-25_14-27-37-757-I-B-wed3_openface.csv,I-B,False,0.006798096532970768,0.9061862678450034,0.04010876954452753,0.006798096532970768,0.04010876954452753
2017-01-25_14-27-37-757-W-B-wed2_openface.csv,W-B,False,0.03188405797101449,0.13405797101449277,0.009420289855072464,0.013768115942028985,0.8108695652173913
2017-01-26_14-16-48-797-I-T-interrogator_openface.csv,I-T,True,0.02040816326530612,0.9311224489795918,0.0,0.0195578231292517,0.02891156462585034
2017-01-26_14-16-48-797-W-T-describer_openface.csv,W-T,True,0.00594732370433305,0.9855564995751912,0.0,0.0,0.008496176720475786
2017-01-26_14-26-15-622-I-B-interrogator_openface.csv,I-B,False,0.024175824175824177,0.7304029304029304,0.0,0.0,0.2454212454212454
2017-01-26_14-26-15-622-W-B-describer_openface.csv,W-B,False,0.007309941520467836,0.952485380116959,0.0,0.023391812865497075,0.016812865497076022
2017-01-26_14-38-29-906-I-T-interrogator_openface.csv,I-T,True,0.3180682764363031,0.020815986677768527,0.4704412989175687,0.04579517069109076,0.14487926727726894
2017-01-26_14-38-29-906-W-T-describer_openface.csv,W-T,True,0.06408094435075885,0.5404721753794266,0.021922428330522766,0.03709949409780776,0.33642495784148396
2017-01-26_14-47-20-540-I-B-interrogator_openface.csv,I-B,False,0.17551755175517553,0.15031503150315031,0.04950495049504951,0.0,0.6246624662466247
2017-01-26_14-47-20-540-W-B-describer_openface.csv,W-B,False,0.32234432234432236,0.0,0.6245421245421245,0.004578754578754579,0.048534798534798536
2017-01-27_14-09-18-253-I-B-1272_openface.csv,I-B,False,0.1607565011820331,0.1607565011820331,0.0,0.2293144208037825,0.4491725768321513
2017-01-27_14-09-18-253-W-B-1271_openface.csv,W-B,False,0.09692671394799054,0.061465721040189124,0.0,0.7446808510638298,0.09692671394799054
2017-01-27_14-20-31-480-I-B-1273_openface.csv,I-B,False,0.015435501653803748,0.7221609702315325,0.0,0.022050716648291068,0.24035281146637266
2017-01-27_14-20-31-480-W-B-1274_openface.csv,W-B,False,0.061505832449628844,0.672322375397667,0.0,0.23329798515376457,0.032873806998939555
2017-01-27_14-28-32-985-I-T-1274_openface.csv,I-T,True,0.0,0.9519940915805022,0.0,0.01772525849335303,0.030280649926144758
2017-01-27_14-28-32-985-W-T-1271_openface.csv,W-T,True,0.23608017817371937,0.0066815144766146995,0.022271714922048998,0.734966592427617,0.0
2017-01-27_14-36-04-870-I-B-1272_openface.csv,I-B,False,0.0021645021645021645,0.9448051948051948,0.0,0.0367965367965368,0.016233766233766232
2017-01-27_14-36-04-870-W-B-1273_openface.csv,W-B,False,0.0,0.8705501618122977,0.0,0.0,0.12944983818770225
2017-01-30_14-02-09-31-I-T-1230mon1_openface.csv,I-T,True,0.027210884353741496,0.9013605442176871,0.017857142857142856,0.0,0.05357142857142857
2017-01-30_14-02-09-31-W-T-1230mon2_openface.csv,W-T,True,0.12032355915065723,0.08998988877654196,0.003033367037411527,0.47724974721941354,0.30940343781597573
2017-01-30_14-09-32-917-I-T-1230mon2_openface.csv,I-T,True,0.11494252873563218,0.2581786030061892,0.09372236958443855,0.1927497789566755,0.34040671971706454
2017-01-30_14-09-32-917-W-T-1230mon1_openface.csv,W-T,True,0.0333889816360601,0.8839732888146912,0.03589315525876461,0.001669449081803005,0.045075125208681135
2017-01-31_14-11-22-778-I-B-131e_openface.csv,I-B,False,0.0031545741324921135,0.9392744479495269,0.0,0.0,0.057570977917981075
2017-01-31_14-11-22-778-W-B-131c_openface.csv,W-B,False,0.030688622754491017,0.9116766467065869,0.0029940119760479044,0.0,0.05464071856287425
2017-02-01_14-12-23-235-I-B-interrogator_openface.csv,I-B,False,0.01692047377326565,0.6548223350253807,0.0,0.32148900169204736,0.00676818950930626
2017-02-01_14-12-23-235-W-B-feb1p1_openface.csv,W-B,False,0.043327556325823226,0.15424610051993068,0.058925476603119586,0.23050259965337955,0.512998266897747
2017-02-01_14-20-40-167-I-B-interrogator_openface.csv,I-B,False,0.030366492146596858,0.44293193717277485,0.0010471204188481676,0.5151832460732985,0.010471204188481676
2017-02-01_14-20-40-167-W-B-feb1p1_openface.csv,W-B,False,0.09947643979057591,0.29842931937172773,0.05235602094240838,0.3486910994764398,0.20104712041884817
2017-02-02_14-03-12-820-I-B-feb2p2_openface.csv,I-B,False,0.0963855421686747,0.5093099671412924,0.0,0.0,0.39430449069003287
